日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible Ads for Viewability,Measured Ads,% Measured Ads,Viewable Impressions,% Viewable Impressions,Non-Viewable Ads,% Non-Viewable Ads,Average Time In View (Sec)
20260127,12,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,31,16,16,100.00%,7,43.75%,9,56.25%,6.53
20260127,12,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,36,15,15,100.00%,2,13.33%,13,86.67%,1.14
20260127,12,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,25,13,13,100.00%,5,38.46%,8,61.54%,4.06
20260127,12,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,443,220,220,100.00%,148,67.27%,72,32.73%,16.86
20260127,12,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,74,35,35,100.00%,23,65.71%,12,34.29%,13.97
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"7,030","3,441","3,441",100.00%,"1,436",41.73%,"2,005",58.27%,9.49
20260127,12,德榕企業有限公司,3577,TW Bodhi,20705,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,12,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,30,14,14,100.00%,0,0.00%,14,100.00%,0.00
20260127,12,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,308,149,149,100.00%,0,0.00%,149,100.00%,0.00
20260127,12,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,94,46,46,100.00%,0,0.00%,46,100.00%,0.00
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,58,26,26,100.00%,0,0.00%,26,100.00%,0.00
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,18,9,9,100.00%,0,0.00%,9,100.00%,0.00
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,12,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"8,355","3,908","3,908",100.00%,"1,046",26.77%,"2,862",73.23%,1.65
20260127,12,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"1,419",670,670,100.00%,65,9.70%,605,90.30%,0.73
20260127,12,朱光宁,3269,石頭小說-mobile,21741,MW_320x480_蓋版_石頭小說-mobile,antifroud,,,12,6,6,100.00%,1,16.67%,5,83.33%,0.54
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,166,83,83,100.00%,61,73.49%,22,26.51%,8.17
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,"2,109","1,052","1,052",100.00%,748,71.10%,304,28.90%,3.77
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,"1,469",721,721,100.00%,577,80.03%,144,19.97%,27.30
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,1.40
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"13,173","6,170","6,170",100.00%,"4,305",69.77%,"1,865",30.23%,24.36
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,"2,517","1,228","1,228",100.00%,724,58.96%,504,41.04%,3.85
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21771,MW_文章四_336x280_TVBS-食尚玩家_HB,,知名媒體,,146,73,73,100.00%,40,54.79%,33,45.21%,2.00
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,"2,125","1,026","1,024",99.81%,786,76.76%,238,23.24%,20.94
20260127,12,寶利拾股份有限公司,3652,愛料理_HB,21781,MW_置底創意(非展開)_愛料理_HB,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,6.28
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,50,25,25,100.00%,17,68.00%,8,32.00%,3.98
20260127,12,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,8,4,4,100.00%,2,50.00%,2,50.00%,23.75
20260127,12,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,342,170,170,100.00%,96,56.47%,74,43.53%,4.36
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"3,352","1,666","1,666",100.00%,"1,178",70.71%,488,29.29%,5.92
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,"1,078",539,539,100.00%,271,50.28%,268,49.72%,2.41
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"2,876","1,426","1,426",100.00%,469,32.89%,957,67.11%,11.76
20260127,12,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,6,3,3,100.00%,2,66.67%,1,33.33%,5.89
20260127,12,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,524,262,262,100.00%,201,76.72%,61,23.28%,14.60
20260127,12,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,6,3,3,100.00%,1,33.33%,2,66.67%,0.33
20260127,12,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,50,25,25,100.00%,5,20.00%,20,80.00%,0.96
20260127,12,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,922,448,448,100.00%,335,74.78%,113,25.22%,8.61
20260127,12,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,54,27,27,100.00%,19,70.37%,8,29.63%,14.80
20260127,12,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"51,510","25,316","25,316",100.00%,"16,457",65.01%,"8,859",34.99%,6.12
20260127,12,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,12,6,6,100.00%,4,66.67%,2,33.33%,18.71
20260127,12,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"54,959","26,282","26,282",100.00%,"16,623",63.25%,"9,659",36.75%,5.86
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,6,3,3,100.00%,3,100.00%,0,0.00%,1.47
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,42,20,20,100.00%,15,75.00%,5,25.00%,11.94
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,129,60,60,100.00%,44,73.33%,16,26.67%,14.66
20260127,12,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,631,69,67,97.10%,21,31.34%,46,68.66%,0.99
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,353",669,669,100.00%,633,94.62%,36,5.38%,57.98
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,"2,296","1,127","1,127",100.00%,808,71.69%,319,28.31%,41.01
20260127,12,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,395,196,196,100.00%,93,47.45%,103,52.55%,5.60
20260127,12,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,73,29,29,100.00%,10,34.48%,19,65.52%,3.17
20260127,12,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,42,21,21,100.00%,18,85.71%,3,14.29%,24.26
20260127,12,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"11,422","5,585","5,585",100.00%,"3,960",70.90%,"1,625",29.10%,8.20
20260127,12,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,18,9,9,100.00%,1,11.11%,8,88.89%,1.67
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,24,12,12,100.00%,7,58.33%,5,41.67%,1.39
20260127,12,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,86,41,41,100.00%,30,73.17%,11,26.83%,3.16
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,930","2,384","2,384",100.00%,"1,723",72.27%,661,27.73%,11.16
20260127,12,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,54,27,27,100.00%,14,51.85%,13,48.15%,2.70
20260127,12,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,075",535,535,100.00%,248,46.36%,287,53.64%,4.11
20260127,12,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"1,269",603,603,100.00%,152,25.21%,451,74.79%,5.92
20260127,12,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,92,46,46,100.00%,37,80.43%,9,19.57%,14.85
20260127,12,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,12,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,18,6,6,100.00%,4,66.67%,2,33.33%,7.68
20260127,12,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,252,116,116,100.00%,88,75.86%,28,24.14%,60.62
20260127,12,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,98,49,49,100.00%,38,77.55%,11,22.45%,6.73
20260127,12,肖偉彬,1286,龍騰世紀書庫,4716,CF-內文中間-300*250-龍騰世紀書庫,,,,6,3,3,100.00%,3,100.00%,0,0.00%,60.47
20260127,12,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,6,2,2,100.00%,1,50.00%,1,50.00%,15.00
20260127,12,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,2,2,100.00%,0,0.00%,2,100.00%,0.00
20260127,12,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,12,4,4,100.00%,3,75.00%,1,25.00%,4.48
20260127,12,肖偉彬,1347,雲台書屋,4923,CF-上方通欄-300*250-雲台書屋,,,,6,3,3,100.00%,3,100.00%,0,0.00%,4.83
20260127,12,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,45,21,21,100.00%,8,38.10%,13,61.90%,2.36
20260127,12,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,90,36,36,100.00%,16,44.44%,20,55.56%,3.98
20260127,12,吳慧玲,2082,宅女懶懶子,8074,CF-內文中間_x0008_-300x250-宅女懶懶子,,,,7,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,12,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,90,45,45,100.00%,41,91.11%,4,8.89%,40.79
20260127,12,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,25,12,12,100.00%,1,8.33%,11,91.67%,1.25
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,194,98,98,100.00%,2,2.04%,96,97.96%,0.03
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,296,146,146,100.00%,9,6.16%,137,93.84%,0.13
20260127,12,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,0.33
20260127,12,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,19,13,13,100.00%,4,30.77%,9,69.23%,0.80
20260127,12,冰楓科技有限公司,1711,冰楓短網址,9307,CF-300X250-跳轉頁下方-冰楓短網址,,,,6,2,2,100.00%,2,100.00%,0,0.00%,2.40
20260127,13,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"1,264",613,613,100.00%,31,5.06%,582,94.94%,0.22
20260127,13,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,14,7,7,100.00%,4,57.14%,3,42.86%,2.90
20260127,13,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,427,193,193,100.00%,77,39.90%,116,60.10%,2.68
20260127,13,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,854,318,318,100.00%,211,66.35%,107,33.65%,4.46
20260127,13,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,943,419,419,100.00%,41,9.79%,378,90.21%,0.77
20260127,13,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"12,077","5,935","5,935",100.00%,"4,547",76.61%,"1,388",23.39%,14.88
20260127,13,冰楓科技有限公司,1710,冰楓論壇,12511,MW_300x250_Banner_冰楓論壇-exchange,,,,12,6,6,100.00%,6,100.00%,0,0.00%,29.95
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,529,252,252,100.00%,104,41.27%,148,58.73%,4.09
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,492,234,234,100.00%,188,80.34%,46,19.66%,27.31
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,981,470,470,100.00%,86,18.30%,384,81.70%,1.71
20260127,13,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"61,957","30,504","30,503",100.00%,"22,406",73.46%,"8,097",26.54%,4.53
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,702","1,813","1,813",100.00%,108,5.96%,"1,705",94.04%,0.85
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,973","1,928","1,928",100.00%,140,7.26%,"1,788",92.74%,0.65
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"33,274","16,332","16,332",100.00%,"6,281",38.46%,"10,051",61.54%,4.13
20260127,13,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,22,11,11,100.00%,9,81.82%,2,18.18%,12.72
20260127,13,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,30,11,11,100.00%,0,0.00%,11,100.00%,0.00
20260127,13,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,30,15,15,100.00%,13,86.67%,2,13.33%,18.45
20260127,13,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,54,27,27,100.00%,12,44.44%,15,55.56%,3.40
20260127,13,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,18,9,9,100.00%,6,66.67%,3,33.33%,10.29
20260127,13,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,35,0,0,0.00%,0,0.00%,0,0.00%,0.00
20260127,13,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,6,3,3,100.00%,2,66.67%,1,33.33%,1.18
20260127,13,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,420,210,210,100.00%,105,50.00%,105,50.00%,4.42
20260127,13,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"3,420","1,704","1,704",100.00%,895,52.52%,809,47.48%,5.61
20260127,13,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,216,108,108,100.00%,77,71.30%,31,28.70%,14.30
20260127,13,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,30,15,15,100.00%,13,86.67%,2,13.33%,150.38
20260127,13,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,32,16,16,100.00%,8,50.00%,8,50.00%,3.61
20260127,13,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,181,76,76,100.00%,35,46.05%,41,53.95%,6.59
20260127,13,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,752,390,390,100.00%,36,9.23%,354,90.77%,0.37
20260127,13,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,240",554,554,100.00%,73,13.18%,481,86.82%,1.59
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,2,2,100.00%,1,50.00%,1,50.00%,3.39
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,12,6,6,100.00%,0,0.00%,6,100.00%,0.01
20260127,13,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,782,346,346,100.00%,96,27.75%,250,72.25%,0.91
20260127,13,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,102,49,49,100.00%,18,36.73%,31,63.27%,23.64
20260127,13,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,12,2,2,100.00%,2,100.00%,0,0.00%,15.00
20260127,13,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,28,5,5,100.00%,3,60.00%,2,40.00%,17.05
20260127,13,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,13,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,266,83,83,100.00%,57,68.67%,26,31.33%,4.81
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,6,3,3,100.00%,0,0.00%,3,100.00%,0.00
20260127,13,鳳梨傳媒股份有限公司,2896,四季線上影視-Mobile,14247,MW_文中創意320x480_四季線上影視-Mobile,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,3.12
20260127,13,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,19,10,10,100.00%,9,90.00%,1,10.00%,18.70
20260127,13,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,266,130,130,100.00%,82,63.08%,48,36.92%,8.81
20260127,13,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,295,148,148,100.00%,112,75.68%,36,24.32%,6.91
20260127,13,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"29,581","14,590","14,590",100.00%,374,2.56%,"14,216",97.44%,0.09
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,467,233,233,100.00%,212,90.99%,21,9.01%,24.57
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,150,55,55,100.00%,14,25.45%,41,74.55%,1.21
20260127,13,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,50,25,25,100.00%,11,44.00%,14,56.00%,2.70
20260127,13,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,76,38,38,100.00%,23,60.53%,15,39.47%,66.38
20260127,13,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"1,291",641,641,100.00%,586,91.42%,55,8.58%,34.29
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,984,426,426,100.00%,187,43.90%,239,56.10%,9.13
20260127,13,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,3,3,100.00%,1,33.33%,2,66.67%,11.26
20260127,13,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,3,3,100.00%,1,33.33%,2,66.67%,2.51
20260127,13,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"17,579","8,718","8,718",100.00%,"6,591",75.60%,"2,127",24.40%,5.95
20260127,13,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,68,34,34,100.00%,31,91.18%,3,8.82%,7.48
20260127,13,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,44,21,21,100.00%,7,33.33%,14,66.67%,3.99
20260127,13,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,108,53,53,100.00%,0,0.00%,53,100.00%,0.00
20260127,13,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,37,18,18,100.00%,10,55.56%,8,44.44%,4.77
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,134,66,66,100.00%,6,9.09%,60,90.91%,1.91
20260127,13,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,36,18,18,100.00%,15,83.33%,3,16.67%,23.46
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,281,136,136,100.00%,66,48.53%,70,51.47%,9.03
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,60,29,29,100.00%,12,41.38%,17,58.62%,1.81
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,102,51,51,100.00%,18,35.29%,33,64.71%,1.31
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,12,6,6,100.00%,2,33.33%,4,66.67%,1.78
20260127,13,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"1,065",471,471,100.00%,245,52.02%,226,47.98%,3.42
20260127,13,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,24,12,12,100.00%,11,91.67%,1,8.33%,21.25
20260127,13,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"42,874","21,042","21,042",100.00%,"3,223",15.32%,"17,819",84.68%,0.37
20260127,13,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"44,701","21,890","21,890",100.00%,"8,131",37.14%,"13,759",62.86%,1.53
20260127,13,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,12,6,6,100.00%,0,0.00%,6,100.00%,0.00
20260127,13,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"69,426","34,016","34,016",100.00%,"22,298",65.55%,"11,718",34.45%,14.62
20260127,13,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,6,1,1,100.00%,1,100.00%,0,0.00%,2.43
20260127,13,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,305,152,152,100.00%,126,82.89%,26,17.11%,13.62
20260127,13,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,86,43,43,100.00%,27,62.79%,16,37.21%,7.01
20260127,13,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"5,493","2,718","2,718",100.00%,"1,435",52.80%,"1,283",47.20%,7.92
20260127,13,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,8,3,3,100.00%,1,33.33%,2,66.67%,1.67
20260127,13,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,58,29,29,100.00%,3,10.34%,26,89.66%,0.10
